label,raw_text,text
ham,Wow v v impressed. Have funs shopping!,Wow v v impressed. Have funs shopping!
ham,I am on the way to ur home,I am on the way to you are home
spam,Burger King - Wanna play footy at a top stadium? Get 2 Burger King before 1st Sept and go Large or Super with Coca-Cola and walk out a winner,Burger King - Want To play footy at a top stadium? Get 2 Burger King before 1st Sept and go Large or Super with Coca-Cola and walk out a winner
ham,No problem. Talk to you later,No problem. Talk to you later
ham,Then ur sis how?,Then you are sis how?
ham,Still in customer place,Still in customer place
spam,How come it takes so little time for a child who is afraid of the dark to become a teenager who wants to stay out all night?,How come it takes so little time for a child who is afraid of the dark to become a teenager who wants to stay out all night?
ham,"Dude u knw also telugu..thts gud..k, gud nyt..","Dude you knw also telugu..thts gud..k, gud nyt.."
ham,We confirm eating at esplanade?,We confirm eating at esplanade?
ham,Send me your id and password,Send me your id and password
ham,Kind of. Took it to garage. Centre part of exhaust needs replacing. Part ordered n taking it to be fixed tomo morning.,Kind of. Took it to garage. Centre part of exhaust needs replacing. Part ordered n taking it to be fixed tomo morning.
spam,"For ur chance to win a £250 cash every wk TXT: ACTION to 80608. T's&C's www.movietrivia.tv custcare 08712405022, 1x150p/wk.","For you are chance to win a £250 cash every wk TXT: ACTION to 80608. T's&C's custcare 08712405022, 1x150p/wk."
ham,Well I might not come then...,Well I might not come then...
ham,Long after I quit. I get on only like 5 minutes a day as it is.,Long after I quit. I get on only like 5 minutes a day as it is.
ham,Then its most likely called Mittelschmertz. Google it. If you dont have paracetamol dont worry it will go.,Then its most likely called Mittelschmertz. Google it. If you do not have paracetamol do not worry it will go.
ham,Well at this right I'm gonna have to get up and check today's steam sales/pee so text me when you want me to come get you,Well at this right I am going to have to get up and check today's steam sales/pee so text me when you want me to come get you
ham,"Just arrived, see you in a couple days &lt;3","Just arrived, see you in a couple days <3"
ham,"K, wat s tht incident?","K, wat s tht incident?"
ham,Yeah get the unlimited,Yeah get the unlimited
ham,cThen i thk shd b enuff.. Still got conclusion n contents pg n references.. I'll b doing da contents pg n cover pg..,cThen i thk shd b enuff.. Still got conclusion n contents pg n references.. I will b doing da contents pg n cover pg..
ham,"Forgot it takes me 3 years to shower, sorry. Where you at/your phone dead yet?","Forgot it takes me 3 years to shower, sorry. Where you at/your phone dead yet?"
ham,Ü got wat to buy tell us then ü no need to come in again.,Ü got wat to buy tell us then ü no need to come in again.
ham,When you are big..| God will bring success.,When you are big..| God will bring success.
spam,U’ve Bin Awarded £50 to Play 4 Instant Cash. Call 08715203028 To Claim. EVERY 9th Player Wins Min £50-£500. OptOut 08718727870,YOU’ve Bin Awarded £50 to Play 4 Instant Cash. Call 08715203028 To Claim. EVERY 9th Player Wins Min £50-£500. OptOut 08718727870
ham,"… we r stayin here an extra week, back next wed. How did we do in the rugby this weekend? Hi to and and , c u soon ""","… we r stayin here an extra week, back next wed. How did we do in the rugby this weekend? Hi to and and , c you soon """
ham,Well there's still a bit left if you guys want to tonight,Well there is still a bit left if you guys want to tonight
ham,Not from this campus. Are you in the library?,Not from this campus. Are you in the library?
ham,"The affidavit says  &lt;#&gt;  E Twiggs St, division g, courtroom  &lt;#&gt; , &lt;TIME&gt;  AM. I'll double check and text you again tomorrow","The affidavit says <#> E Twiggs St, division g, courtroom <#> , <TIME> AM. I will double check and text you again tomorrow"
ham,How will I creep on you now? ;_;,How will I creep on you now? ;_;
ham,If I get there before you after your ten billion calls and texts so help me god,If I get there before you after your ten billion calls and texts so help me god
ham,I've told him that i've returned it. That should i re order it.,I have told him that i have returned it. That should i re order it.
ham,"House-Maid is the murderer, coz the man was murdered on  &lt;#&gt; th January.. As public holiday all govt.instituitions are closed,including post office..","House-Maid is the murderer, coz the man was murdered on <#> th January.. As public holiday all govt.instituitions are closed,including post office.."
ham,Depends on where u going lor.,Depends on where you going lor.
ham,And smile for me right now as you go and the world will wonder what you are smiling about and think your crazy and keep away from you ... *grins*,And smile for me right now as you go and the world will wonder what you are smiling about and think your crazy and keep away from you ... *grins*
spam,FreeMsg>FAV XMAS TONES!Reply REAL,FreeMsg>FAV XMAS TONES!Reply REAL
ham,Lil fever:) now fine:),Lil fever:) now fine:)
ham,I think it's all still in my car,I think it is all still in my car
ham,Can a not?,Can a not?
ham,Yes princess! I want to catch you with my big strong hands...,Yes princess! I want to catch you with my big strong hands...
ham,Oh yeah I forgot. U can only take 2 out shopping at once.,Oh yeah I forgot. YOU can only take 2 out shopping at once.
ham,Mm so you asked me not to call radio,Mm so you asked me not to call radio
ham,Thinkin about someone is all good. No drugs for that,Thinkin about someone is all good. No drugs for that
ham,"Enjoy the showers of possessiveness poured on u by ur loved ones, bcoz in this world of lies, it is a golden gift to be loved truly..","Enjoy the showers of possessiveness poured on you by you are loved ones, bcoz in this world of lies, it is a golden gift to be loved truly.."
ham,"Alright if you're sure, let me know when you're leaving","Alright if you are sure, let me know when you are leaving"
ham,Some are lasting as much as 2 hours. You might get lucky.,Some are lasting as much as 2 hours. You might get lucky.
ham,Genius what's up. How your brother. Pls send his number to my skype.,Genius what is up. How your brother. Pls send his number to my skype.
spam,"Gr8 Poly tones 4 ALL mobs direct 2u rply with POLY TITLE to 8007 eg POLY BREATHE1 Titles: CRAZYIN, SLEEPINGWITH, FINEST, YMCA :getzed.co.uk POBox365O4W45WQ 300p","Gr8 Poly tones 4 ALL mobs direct 2u rply with POLY TITLE to 8007 eg POLY BREATHE1 Titles: CRAZYIN, SLEEPINGWITH, FINEST, YMCA :getzed.co.uk POBox365O4W45WQ 300p"
ham,Thk some of em find wtc too far... Weiyi not goin... E rest i dunno yet... R ur goin 4 dinner den i might b able to join...,Thk some of them find wtc too far... Weiyi not goin... E rest i do not know yet... R you are goin 4 dinner den i might b able to join...
ham,Don't forget who owns you and who's private property you are ... And be my good boy always .. *passionate kiss*,Do not forget who owns you and who is private property you are ... And be my good boy always .. *passionate kiss*
spam,INTERFLORA - It's not too late to order Interflora flowers for christmas call 0800 505060 to place your order before Midnight tomorrow.,INTERFLORA - It is not too late to order Interflora flowers for christmas call 0800 505060 to place your order before Midnight tomorrow.
ham,Oh god..taken the teeth?is it paining,Oh god..taken the teeth?is it paining
spam,ROMCAPspam Everyone around should be responding well to your presence since you are so warm and outgoing. You are bringing in a real breath of sunshine.,ROMCAPspam Everyone around should be responding well to your presence since you are so warm and outgoing. You are bringing in a real breath of sunshine.
ham,Then u ask darren go n pick u lor... But i oso sian tmr haf 2 meet lect...,Then you ask darren go n pick you lor... But i oso sian tomorrow haf 2 meet lect...
ham,No need to buy lunch for me.. I eat maggi mee..,No need to buy lunch for me.. I eat maggi mee..
spam,"Congratulations - Thanks to a good friend U have WON the £2,000 Xmas prize. 2 claim is easy, just call 08712103738 NOW! Only 10p per minute. BT-national-rate","Congratulations - Thanks to a good friend YOU have WON the £2,000 Xmas prize. 2 claim is easy, just call 08712103738 NOW! Only 10p per minute. BT-national-rate"
ham,"Oh right, ok. I'll make sure that i do loads of work during the day!  got a really nasty cough today and is dry n shot so that should really help it!","Oh right, ok. I will make sure that i do loads of work during the day! got a really nasty cough today and is dry n shot so that should really help it!"
spam,Send a logo 2 ur lover - 2 names joined by a heart. Txt LOVE NAME1 NAME2 MOBNO eg LOVE ADAM EVE 07123456789 to 87077 Yahoo! POBox36504W45WQ TxtNO 4 no ads 150p.,Send a logo 2 you are lover - 2 names joined by a heart. Txt LOVE NAME1 NAME2 MOBNO eg LOVE ADAM EVE 07123456789 to 87077 Yahoo! POBox36504W45WQ TxtNO 4 no ads 150p.
ham,Thanx 4 sending me home...,Thanx 4 sending me home...
ham,Its normally hot mail. Com you see!,Its normally hot mail. Com you see!
spam,"You've won tkts to the EURO2004 CUP FINAL or £800 CASH, to collect CALL 09058099801 b4190604, POBOX 7876150ppm","You have won tkts to the EURO2004 CUP FINAL or £800 CASH, to collect CALL 09058099801 b4190604, POBOX 7876150ppm"
ham,U sick still can go shopping?,YOU sick still can go shopping?
ham,"Ya they are well and fine., BBD(pooja) full pimples..even she become quite black..and ur rite here its too cold, wearing sweatter..","Ya they are well and fine., BBD(pooja) full pimples..even she become quite black..and you are rite here its too cold, wearing sweatter.."
ham,Nice.nice.how is it working?,Nice.nice.how is it working?
ham,1's reach home call me.,1's reach home call me.
ham,Were trying to find a Chinese food place around here,Were trying to find a Chinese food place around here
ham,"Easy mate, * guess the quick drink was bit ambitious.","Easy mate, * guess the quick drink was bit ambitious."
ham,BABE !!! I miiiiiiissssssssss you ! I need you !!! I crave you !!! :-( ... Geeee ... I'm so sad without you babe ... I love you ...,BABE !!! I miiiiiiissssssssss you ! I need you !!! I crave you !!! :-( ... Geeee ... I am so sad without you babe ... I love you ...
ham,Ok thanx...,Ok thanx...
ham,"Tunji, how's the queen? how are you doing. This is just wishing you a great day. Abiola.","Tunji, how is the queen? how are you doing. This is just wishing you a great day. Abiola."
ham,Today iZ Yellow rose day. If u love my frndship give me 1 misscall &amp; send this to ur frndZ &amp; See how many miss calls u get. If u get 6missed U marry ur Lover.,Today iZ Yellow rose day. If you love my frndship give me 1 misscall & send this to you are frndZ & See how many miss calls you get. If you get 6missed YOU marry you are Lover.
ham,Will be out of class in a few hours. Sorry,Will be out of class in a few hours. Sorry
ham,Wat time u finish ur lect today?,Wat time you finish you are lect today?
spam,"Free-message: Jamster!Get the crazy frog sound now! For poly text MAD1, for real text MAD2 to 88888. 6 crazy sounds for just 3 GBP/week! 16+only! T&C's apply","Free-message: Jamster!Get the crazy frog sound now! For poly text MAD1, for real text MAD2 to 88888. 6 crazy sounds for just 3 GBP/week! 16+only! T&C's apply"
